"","ST_CASE","VEH_NO","HIT_RUNNAME","NUMOCCSNAME","L_STATENAME","SPEEDRELNAME","VSPD_LIM"
"41269",450182,1,"No","01","South Carolina","Yes, Exceeded Speed Limit",55
"41270",450183,1,"No","02","North Carolina","No",70
"41271",450184,1,"No","01","South Carolina","Yes, Too Fast for Conditions",60
"41272",450185,1,"No","01","South Carolina","No",45
"41273",450185,2,"No","04","South Carolina","No",45
"41274",450185,3,"No","03","South Carolina","No",45
"41275",450186,1,"Yes","02","South Carolina","Yes, Exceeded Speed Limit",35
"41276",450187,1,"No","01","South Carolina","No",35
"41277",450187,2,"No","01","South Carolina","No",35
"41278",450188,1,"Yes","01","South Carolina","No",40
"41279",450190,1,"No","01","South Carolina","Yes, Too Fast for Conditions",55
"41280",450191,1,"No","01","Georgia","Yes, Too Fast for Conditions",35
"41281",450192,1,"No","05","South Carolina","No",70
"41282",450193,1,"No","01","Georgia","No",35
"41283",450194,1,"No","01","South Carolina","Yes, Exceeded Speed Limit",45
"41284",450194,2,"No","02","Alabama","No",45
"41285",450195,1,"No","01","South Carolina","No",45
"41286",450195,2,"No","01","South Carolina","Yes, Exceeded Speed Limit",45
"41287",450196,1,"No","01","New York","No",98
"41288",450197,1,"No","01","South Carolina","No",65
"41289",450198,1,"No","01","South Carolina","No",55
"41290",450198,2,"No","03","South Carolina","Yes, Too Fast for Conditions",55
"41291",450199,1,"No","01","South Carolina","No",55
"41292",450199,2,"No","01","South Carolina","No",55
"41293",450200,1,"No","01","South Carolina","Yes, Exceeded Speed Limit",40
"41294",450201,1,"No","01","South Carolina","No",35
"41295",450201,2,"No","01","South Carolina","No",35
"41296",450202,1,"No","01","South Carolina","No",55
"41297",450203,1,"No","01","South Carolina","Yes, Exceeded Speed Limit",45
"41298",450203,2,"No","01","South Carolina","No",45
"41299",450204,1,"No","01","South Carolina","Yes, Too Fast for Conditions",55
"41300",450204,2,"No","01","South Carolina","No",55
"41301",450204,3,"No","02","South Carolina","No",55
"41302",450204,4,"No","02","South Carolina","No",55
"41303",450205,1,"No","02","Virginia","No",60
"41304",450205,2,"No","04","Georgia","No",55
"41305",450206,1,"No","01","South Carolina","No",30
"41306",450207,1,"No","01","South Carolina","No",35
"41307",450208,1,"No","02","South Carolina","No",45
"41308",450209,1,"No","01","South Carolina","No",45
"41309",450209,2,"No","01","South Carolina","No",45
"41310",450209,3,"No","01","South Carolina","No",45
"41311",450209,4,"No","02","South Carolina","No",45
"41312",450210,1,"No","01","South Carolina","No",55
"41313",450211,1,"No","01","North Carolina","No",40
"41314",450211,2,"No","02","South Carolina","No",40
"41315",450212,1,"No","01","South Carolina","No",45
"41316",450212,2,"No","02","South Carolina","No",45
"41317",450214,1,"No","01","South Carolina","No",55
"41318",450214,2,"No","01","South Carolina","Yes, Exceeded Speed Limit",55
"41319",450215,1,"No","01","South Carolina","Yes, Exceeded Speed Limit",55
"41320",450216,1,"No","01","South Carolina","Yes, Too Fast for Conditions",25
"41321",450217,1,"No","01","Georgia","No",35
"41322",450218,1,"No","01","South Carolina","Yes, Too Fast for Conditions",50
"41323",450219,1,"No","02","South Carolina","No",35
"41324",450220,1,"No","01","South Carolina","Yes, Exceeded Speed Limit",30
"41325",450221,1,"No","01","South Carolina","Yes, Exceeded Speed Limit",35
"41326",450222,1,"No","01","South Carolina","No",45
"41327",450222,2,"No","02","South Carolina","No",45
"41328",450223,1,"Yes","02","South Carolina","No",50
"41329",450224,1,"No","01","South Carolina","No",45
"41330",450225,1,"No","02","South Carolina","No",40
"41331",450226,1,"No","01","South Carolina","Yes, Exceeded Speed Limit",45
"41332",450227,1,"No","02","South Carolina","No",55
"41333",450227,2,"No","05","South Carolina","No",55
"41334",450227,3,"No","01","South Carolina","Yes, Exceeded Speed Limit",55
"41335",450228,1,"No","03","South Carolina","No",50
"41336",450229,1,"Yes","01","South Carolina","Yes, Exceeded Speed Limit",30
"41337",450230,1,"No","01","South Carolina","Yes, Exceeded Speed Limit",70
"41338",450230,2,"No","03","South Carolina","No",70
"41339",450231,1,"No","01","South Carolina","Yes, Exceeded Speed Limit",40
"41340",450232,1,"No","01","South Carolina","No",98
"41341",450232,2,"No","01","South Carolina","No",98
"41342",450233,1,"No","02","South Carolina","No",55
"41343",450233,2,"No","01","South Carolina","No",55
"41344",450234,1,"No","01","South Carolina","Yes, Exceeded Speed Limit",70
"41345",450235,1,"No","02","Arizona","No",55
"41346",450235,2,"No","01","South Carolina","No",55
"41347",450236,1,"No","01","South Carolina","No",35
"41348",450236,2,"No","02","South Carolina","No",35
"41349",450237,1,"No","05","South Carolina","No",50
"41350",450238,1,"No","01","South Carolina","No",40
"41351",450239,1,"No","01","South Carolina","Yes, Exceeded Speed Limit",40
"41352",450240,1,"No","01","South Carolina","Yes, Too Fast for Conditions",40
"41353",450241,1,"No","01","South Carolina","No",55
"41354",450241,2,"No","02","South Carolina","No",55
"41355",450242,1,"No","01","South Carolina","No",45
"41356",450243,1,"No","01","South Carolina","No",60
"41357",450244,1,"No","01","South Carolina","Yes, Exceeded Speed Limit",55
"41358",450244,2,"No","01","South Carolina","No",55
"41359",450244,3,"No","01","South Carolina","No",55
"41360",450245,1,"No","01","South Carolina","No",40
"41361",450245,2,"No","01","South Carolina","No",40
"41362",450246,2,"No","01","South Carolina","Yes, Exceeded Speed Limit",25
"41363",450247,1,"No","01","South Carolina","Yes, Too Fast for Conditions",55
"41364",450248,1,"No","01","South Carolina","No",70
"41365",450249,1,"No","01","South Carolina","Yes, Too Fast for Conditions",40
"41366",450250,1,"Yes","01","North Carolina","No",35
"41367",450251,1,"No","01","South Carolina","No",55
"41368",450251,2,"Yes","01","South Carolina","No",55
"41369",450252,1,"Yes","01","South Carolina","No",35
"41370",450253,1,"No","01","South Carolina","Yes, Exceeded Speed Limit",45
"41371",450254,1,"No","02","South Carolina","No",45
"41372",450254,2,"No","01","South Carolina","No",45
"41373",450254,3,"No","01","South Carolina","No",45
"41374",450255,1,"No","02","South Carolina","No",35
"41375",450255,2,"No","02","South Carolina","Yes, Exceeded Speed Limit",35
"41376",450256,1,"No","02","South Carolina","No",40
"41377",450257,1,"No","01","South Carolina","No",45
"41378",450257,2,"No","01","South Carolina","Yes, Too Fast for Conditions",45
"41379",450258,1,"No","01","South Carolina","No",55
"41380",450259,1,"No","04","Maine","No",70
"41381",450259,2,"No","02","Florida","No",70
"41382",450260,1,"No","01","South Carolina","Yes, Exceeded Speed Limit",45
"41383",450261,1,"No","01","South Carolina","No",45
"41384",450262,1,"No","01","South Carolina","Yes, Exceeded Speed Limit",50
"41385",450263,1,"No","01","South Carolina","Yes, Exceeded Speed Limit",60
"41386",450264,1,"No","04","South Carolina","No",60
"41387",450264,2,"No","02","South Carolina","No",60
"41388",450265,1,"No","01","New York","No",98
"41389",450266,1,"No","02","South Carolina","No",55
"41390",450266,2,"No","01","South Carolina","No",55
"41391",450266,3,"No","01","South Carolina","No",55
"41392",450267,1,"No","01","South Carolina","No",45
"41393",450267,2,"No","01","South Carolina","No",45
"41394",450268,1,"No","01","South Carolina","No",45
"41395",450268,2,"No","01","South Carolina","Yes, Too Fast for Conditions",45
"41396",450269,1,"No","02","South Carolina","No",55
"41397",450269,2,"No","01","South Carolina","Yes, Exceeded Speed Limit",55
"41398",450270,1,"No","01","South Carolina","No",60
"41399",450270,2,"No","01","South Carolina","Yes, Too Fast for Conditions",60
"41400",450271,1,"No","01","South Carolina","Yes, Exceeded Speed Limit",40
"41401",450272,1,"No","01","South Carolina","No",55
"41402",450272,2,"No","03","North Carolina","No",55
"41403",450272,3,"No","04","South Carolina","Yes, Too Fast for Conditions",55
"41404",450273,1,"No","03","South Carolina","No",55
"41405",450273,2,"No","01","South Carolina","Yes, Too Fast for Conditions",55
"41406",450274,1,"No","01","South Carolina","No",45
"41407",450275,1,"No","01","South Carolina","No",35
"41408",450275,2,"No","01","South Carolina","No",35
"41409",450275,3,"No","01","South Carolina","Yes, Too Fast for Conditions",35
"41410",450276,1,"No","02","South Carolina","No",55
"41411",450276,2,"No","01","North Carolina","Yes, Too Fast for Conditions",55
"41412",450277,1,"No","02","South Carolina","No",55
"41413",450277,2,"No","01","South Carolina","No",55
"41414",450278,1,"No","01","South Carolina","No",55
"41415",450278,2,"No","03","South Carolina","No",55
"41416",450279,1,"No","01","South Carolina","Yes, Exceeded Speed Limit",35
"41417",450280,1,"No","02","South Carolina","Yes, Too Fast for Conditions",45
"41418",450281,1,"No","04","Georgia","No",70
"41419",450281,2,"No","02","South Carolina","No",70
"41420",450281,3,"No","01","North Carolina","No",70
"41421",450281,4,"No","04","South Carolina","Yes, Too Fast for Conditions",70
"41422",450282,1,"No","02","South Carolina","Yes, Too Fast for Conditions",45
"41423",450283,1,"No","02","North Carolina","Yes, Exceeded Speed Limit",70
"41424",450284,1,"No","05","South Carolina","No",55
"41425",450285,1,"No","01","South Carolina","No",55
"41426",450285,2,"No","01","South Carolina","No",55
"41427",450286,1,"No","03","South Carolina","No",45
"41428",450286,2,"No","04","South Carolina","Yes, Exceeded Speed Limit",45
"41429",450287,1,"No","03","South Carolina","Yes, Too Fast for Conditions",35
"41430",450287,2,"No","01","South Carolina","No",35
"41431",450288,1,"No","01","South Carolina","No",40
"41432",450288,2,"No","01","South Carolina","No",40
"41433",450289,1,"No","01","South Carolina","No",70
"41434",450290,1,"No","01","South Carolina","No",40
"41435",450291,1,"No","01","North Carolina","No",35
"41436",450292,1,"No","01","South Carolina","No",40
"41437",450293,1,"No","03","South Carolina","No",55
"41438",450294,1,"No","01","North Carolina","Yes, Exceeded Speed Limit",55
"41439",450295,1,"No","01","South Carolina","No",55
"41440",450295,2,"No","01","South Carolina","No",55
"41441",450296,1,"No","02","South Carolina","No",35
"41442",450296,2,"No","02","South Carolina","No",35
"41443",450296,3,"No","01","South Carolina","No",35
"41444",450297,1,"No","01","North Carolina","No",40
"41445",450297,2,"No","01","South Carolina","No",40
"41446",450298,1,"No","01","South Carolina","No",35
"41447",450298,2,"No","01","South Carolina","No",35
"41448",450299,1,"No","01","South Carolina","No",45
"41449",450299,2,"No","01","North Carolina","No",45
"41450",450300,1,"No","02","South Carolina","No",45
"41451",450300,2,"No","01","South Carolina","No",45
"41452",450300,3,"No","03","South Carolina","No",45
"41453",450301,1,"No","01","South Carolina","Yes, Too Fast for Conditions",45
"41454",450302,1,"No","01","South Carolina","No",35
"41455",450302,2,"No","01","South Carolina","No",35
"41456",450303,1,"No","01","South Carolina","No",55
"41457",450303,2,"No","01","South Carolina","No",55
"41458",450304,1,"No","03","South Carolina","Yes, Too Fast for Conditions",55
"41459",450305,1,"No","01","South Carolina","Yes, Exceeded Speed Limit",70
"41460",450306,1,"No","01","South Carolina","No",55
"41461",450307,1,"No","01","South Carolina","Yes, Too Fast for Conditions",65
"41462",450308,1,"No","01","South Carolina","No",45
"41463",450309,1,"No","01","South Carolina","Yes, Exceeded Speed Limit",45
"41464",450310,1,"No","01","South Carolina","No",50
"41465",450311,1,"No","01","South Carolina","No",45
"41466",450311,2,"No","01","Florida","No",45
"41467",450312,1,"No","01","South Carolina","No",55
"41468",450313,1,"No","02","South Carolina","Yes, Too Fast for Conditions",55
"41469",450314,1,"No","01","South Carolina","Yes, Too Fast for Conditions",45
"41470",450315,1,"No","01","Virginia","Yes, Exceeded Speed Limit",45
"41471",450315,2,"No","02","South Carolina","No",45
"41472",450316,1,"No","01","South Carolina","No",60
"41473",450316,2,"No","02","Florida","No",60
"41474",450317,1,"No","03","South Carolina","No",55
"41475",450317,2,"No","01","South Carolina","No",55
"41476",450318,1,"No","01","South Carolina","Yes, Exceeded Speed Limit",55
"41477",450319,1,"No","01","Georgia","Yes, Too Fast for Conditions",70
"41478",450320,1,"No","03","South Carolina","No",45
"41479",450320,2,"No","01","South Carolina","No",45
"41480",450321,1,"No","02","South Carolina","Yes, Too Fast for Conditions",15
"41481",450322,1,"No","01","South Carolina","Yes, Too Fast for Conditions",35
"41482",450323,1,"No","01","South Carolina","No",45
"41483",450323,2,"No","01","Washington","No",45
"41484",450323,3,"No","02","South Carolina","No",45
"41485",450324,1,"No","01","South Carolina","Yes, Exceeded Speed Limit",45
"41486",450325,1,"No","01","South Carolina","No",55
"41487",450325,2,"Yes","02","South Carolina","No",55
"41488",450326,1,"No","01","South Carolina","Yes, Exceeded Speed Limit",55
"41489",450327,1,"No","01","South Carolina","No",45
"41490",450327,2,"No","01","South Carolina","No",45
"41491",450328,1,"No","02","Florida","Yes, Too Fast for Conditions",70
"41492",450329,1,"No","02","South Carolina","No",55
"41493",450330,1,"No","01","South Carolina","Yes, Exceeded Speed Limit",35
"41494",450330,2,"No","01","South Carolina","No",35
"41495",450330,3,"No","01","South Carolina","No",35
"41496",450331,1,"No","01","South Carolina","No",55
"41497",450331,2,"No","01","South Carolina","Yes, Exceeded Speed Limit",55
"41498",450332,1,"No","01","South Carolina","No",55
"41499",450332,2,"No","01","South Carolina","No",55
"41500",450333,1,"No","01","South Carolina","No",25
"41501",450334,1,"No","01","South Carolina","No",55
"41502",450335,1,"No","01","South Carolina","Yes, Too Fast for Conditions",60
"41503",450336,1,"No","01","South Carolina","Yes, Exceeded Speed Limit",45
"41504",450337,1,"No","01","South Carolina","No",60
"41505",450337,2,"No","02","North Carolina","No",60
"41506",450338,1,"No","02","South Carolina","Yes, Too Fast for Conditions",35
"41507",450339,1,"No","01","South Carolina","No",60
"41508",450339,2,"No","01","North Carolina","Yes, Exceeded Speed Limit",60
"41509",450340,1,"No","01","South Carolina","No",45
"41510",450341,1,"No","02","South Carolina","No",55
"41511",450341,2,"No","01","South Carolina","Yes, Too Fast for Conditions",55
"41512",450342,1,"No","01","South Carolina","Yes, Exceeded Speed Limit",55
"41513",450343,1,"No","01","Pennsylvania","No",70
"41514",450344,1,"No","02","South Carolina","No",55
"41515",450344,2,"No","01","South Carolina","No",55
"41516",450345,1,"No","01","South Carolina","No",45
"41517",450345,2,"No","02","South Carolina","No",45
"41518",450346,1,"No","01","South Carolina","Yes, Exceeded Speed Limit",55
"41519",450347,1,"No","01","Georgia","No",55
"41520",450347,2,"No","02","Georgia","No",55
"41521",450348,1,"No","02","South Carolina","No",35
"41522",450348,2,"No","01","South Carolina","Yes, Too Fast for Conditions",35
"41523",450349,1,"No","01","South Carolina","Yes, Exceeded Speed Limit",35
"41524",450350,1,"No","01","North Carolina","No",60
"41525",450350,2,"No","01","South Carolina","No",60
"41526",450351,1,"No","01","South Carolina","No",55
"41527",450351,2,"No","01","South Carolina","No",55
"41528",450352,1,"No","01","South Carolina","Yes, Too Fast for Conditions",55
"41529",450352,2,"No","01","South Carolina","No",55
"41530",450353,1,"No","01","South Carolina","Yes, Exceeded Speed Limit",35
"41531",450354,1,"No","03","South Carolina","Yes, Too Fast for Conditions",55
"41532",450355,1,"No","01","South Carolina","No",55
"41533",450356,1,"No","01","South Carolina","Yes, Too Fast for Conditions",55
"41534",450357,2,"No","01","South Carolina","No",60
"41535",450358,1,"No","02","South Carolina","Yes, Too Fast for Conditions",45
"41536",450359,1,"No","01","South Carolina","No",55
"41537",450359,2,"No","01","South Carolina","No",55
"41538",450360,1,"No","01","South Carolina","Yes, Too Fast for Conditions",45
"41539",450361,1,"No","01","South Carolina","Yes, Exceeded Speed Limit",55
"41540",450362,1,"No","01","South Carolina","No",35
"41541",450363,1,"No","02","South Carolina","No",55
"41542",450364,1,"No","02","South Carolina","Yes, Exceeded Speed Limit",55
"41543",450365,1,"No","02","South Carolina","Yes, Exceeded Speed Limit",55
"41544",450366,1,"No","02","Georgia","Yes, Exceeded Speed Limit",35
"41545",450366,2,"No","04","South Carolina","No",35
"41546",450367,1,"No","02","South Carolina","Yes, Too Fast for Conditions",55
"41547",450368,1,"No","01","South Carolina","No",45
"41548",450369,1,"No","03","South Carolina","Yes, Exceeded Speed Limit",55
"41549",450370,1,"No","01","South Carolina","No",55
"41550",450370,2,"No","01","South Carolina","No",55
"41551",450371,1,"No","02","South Carolina","No",45
"41552",450371,2,"No","01","South Carolina","No",45
"41553",450371,3,"No","01","South Carolina","No",45
"41554",450372,1,"No","02","South Carolina","No",60
